ID	Title	Content	HumorLevel	1	2	3	4	5
L0192	胡了	話說麻老師是個麻將老手。     某天，黑板很髒…          老師劈口罵道：「哪個人作莊的，還不快把白板擦乾淨！」     值日生：「老師，黑板髒是昨天留下來的，應該怪昨天的值日生，怎麼要我擦呢？」     老師：「叫你擦你就擦，在那裡七索八索的幹什麼！」     「七索八索聽六九啦。」值日生低聲說     老師：「你再胡說我打囉！」     值日生：「你打我就胡！」	2	0	0	0	1	0
L0193	看清處境	老板和一位女主管在講話的時候，新來的那位年輕貌美的女秘書擦身而過。     老板虎視眈眈地望著她，目送她離開，才說：「我的天！真漂亮！真迷人！」     女主管說：「有五個孩子了。」     老板驚叫道：「怎麼可能？真難以想像有這麼年輕苗條的媽媽。」     女主管說：「我是說你！」	3	0	0	0	1	0
L0194	拎阿嬤	一個女生平時講話就很「粗」，有時髒話會脫口而出，例如：拎阿嬤咧！(臺語)。     有一次她打電話給她的朋友春嬌，電話響了很久才有人來接。     這個女生一聽是春嬌的聲音，劈頭就是一句「拎阿嬤咧！」     結果只聽到，電話那頭傳來春嬌的聲音：「阿嬤！你的電話啦！」	1	0	0	0	1	0
L0195	當苛薄女遇上小屁孩	某一天，和同學出去玩，正在聊天用餐時。     隔壁桌有一個小孩拼命的哭，我們實在受不了。     於是同學中的「苛薄女」就溫柔的、慢慢的，走到那小孩的旁邊。     「底迪，過來一下好不好？姊姊有事告訴你哦！」     於是那小孩就一邊哭一邊走過來。     苛薄女一臉微笑的告訴他：「底迪∼告訴你喔∼如果你再哭的話....我就要把你的脖子擰斷！然後沖到馬桶裡去喔∼」     於是那個小孩就不哭啦。     嘿嘿..很有用喔∼正當大家笑成一團的時候，小孩子忽然走過來。     「姐姐....不要逼我回家把飛機開來..然後在你的胸口降落喔∼」	2	0	1	0	0	0
L0196	冷笑話	問：飯菜冷掉猜一女明星               答：范冰冰（飯冰冰）	2	0	0	1	0	0
L0197	神經病	有一天神經病走在路上、遇到了兩個人     神經病拿槍指著其中一個說：「1+1=？」     驚魂未定的路人甲說：「等於2」     神經病就開槍並說：「你知道的太多了」     又指著另一個人說：「1+1=？」     路人乙毫不猶豫的說：「3」     神經病開槍並說：「太超過了！」	2	0	0	1	0	0
L0198	滿街都是豬	"最近失業了的阿輝因為心情很差，想去看看有沒有適合的工作做。     他到街上繞了一圈，回來後對著朋友阿文說。     「天啊--不景氣到這種程度--滿街都是豬」     「滿街都是豬？！不會吧？...誰家的豬？」     「好多的店都關了--鐵門上都貼著""租""」     "	2	0	0	1	0	0
L0199	一定要結婚	女：「我初戀的男友，是賣牛肉麵的，他和別人結婚後，我發誓從此不再吃牛肉麵。」     男：「哦！那妳第二位男友呢？」     女：「他是開計程車的，他棄我而去後，我自己買了部摩托車，從此不再坐計程車。」     男：「那我一定要跟妳結婚，不可以棄妳而去。」     女：「為什麼？」     男：「因為我是賣衣服的啊！」	3	0	1	0	0	0
L0200	恐怖化妝比賽	某個鬼月的晚上…     小藍家的大門「轟！」的一聲打開了！     只見小藍媽哭的淚眼婆娑奔進家門。     一直待在家裡的小藍爸：「啊你媽是怎麼了，幹嘛哭成這樣？」     小藍回答說：「因為…我們去參加學校的鬼月恐怖化妝比賽，結果媽得到第一名…」     小藍爸：「第一名喔！不錯呀！」     小藍：「但…媽是去看比賽的」	2	0	0	1	0	0
L0201	體溫計	前幾天，朋友說有天晚上1：00多的時候，他的兒子發燒了，當他找出體溫計要替兒子量體溫時，才發現電子體溫計的電池沒電了，家中又沒有傳統體溫計，只得匆匆出門，要到藥房買電池。          當他急忙忙的進藥房時，老闆一見他著急的臉色，還沒等他開口，立刻：「有有有！在這裡！」.......拿著一盒保險套！     朋友當場愣住，過幾秒才反應回來說：「不是！我是要買體溫計.......」     老闆打斷：「拜託！你現在才要量（基礎）體溫已經來不及了啦！」     朋友：「什麼！為什麼來不及了？」     老闆：「都已經事到臨頭了才在量體溫，當然來不及！」     朋友：「可是『他』現在很燙耶！」     老闆：「當然這樣！而且『她』還全身大汗對不對？」（偷笑的表情）     朋友：「對對對！.......那怎麼辦？」     老闆：「都已經節骨眼了，吃藥比較快啦！」     朋友（恍然大悟）：「對喔！我怎麼沒想到！那你有藥嗎？」     老闆：「當然有！不然我藥房開假的喔！」     朋友（感激、感動）：「太好了！快拿給我！」然後老闆轉身在櫃子裡拿出了一盒「避孕藥」！     朋友接過藥，連聲感謝，正要付錢時，才發現是「避孕藥」。     朋友（懷疑）：「這藥有用嗎？」     老闆（有點生氣專業被質疑）：「當然有用！包你絕對生不出孩子！」     朋友（終於明白了兩個人在雞同鴨講）：「不是！我是要買電池。」     老闆（不耐煩）：「喔！你花樣還真多！」（轉身拿出3號電池數顆）     老闆：「這個各廠牌都應該可以用吧！」朋友：「這能用嗎？」     老闆（又生氣）：「按摩棒不都只有那幾種，為什麼不能用∼」     朋友（抓狂了）：「我是小孩發燒！要買電子體溫計的電池啦！」	2	0	0	0	1	0
L0203	是他嗎？	有一個品性不良、不務正業，老是花天酒地的男人死了，     他太太平時雖恨他入骨，但也不免含悲在靈前謝客，     聽到朋友在念祭文時，有一段竟是：「君性純厚、品性兼優、贍家教子、濟弱扶貧、無不愛戴。」     他老婆低聲問兒子：「你快去看看，棺材裡躺的是不是你爸爸？」	2	0	0	0	1	0
L0204	特殊的女生廁所	有一位男士坐在一台最先進的豪華噴射客機上，突然肚子劇痛要拉肚子，但所有的男士專用廁所都客滿。     但他實在憋不住了，於是跟空姐拜託，讓他用一下女生廁所，空姐有點為難，但還是答應讓他去上。     還很擔心一再交待他不要碰任何東西，拉完肚子就趕快出來，於是他急忙進去女生廁所。          當他拉完後，發現馬桶旁有三個按鈕，分別寫著HW、HA、ATR。     出於好奇，他按了第一個HW鈕。     咦！竟然從後面噴出清潔屁屁的熱水。好棒..喔...原來是Hot Water之意。     他心想，那HA就是Hot Air囉！...果然按下鈕後送來徐徐熱風。     那ATR到底是什麼意思？..應該是更棒的服務吧！於是他按下第三鈕。     突然一陣劇痛.眼睛發黑暈眩過去....     當他醒來時已在醫院.護士小姐面色凝重的看著他。     「先生.我手上拿的是你的老二.我把它放在你的枕頭旁。」     「哇哇哇....怎會這樣？我不是在上廁所嗎？怎麼會這樣？」     「先生，你誤觸了ATR鈕，那是Automatic Tampon Remover，衛生棉條自動拔除器。」	3	0	0	1	0	0
L0205	不吵架的婚姻	一對恩愛甚篤的夫婦正慶祝他們的金婚日。     看熱鬧的中年鄰居問老生先說：「為什麼你們可以維持五十年幸福美好的婚姻，打從我出生起，就未曾聽過你們吵架的聲音，難道你們之間從來沒有任何的爭執嗎？」     老先生說：「爭執當然是有的，不過都不會擴大。我從蜜月旅行的時候就懂這個道理了。     記得當時交通不便我們到大峽谷去度蜜月，一個人僱了一匹驢子。     她的驢子顯然好吃懶做，走沒有多久就賴在路邊休息。     我只聽到我太太冷冷地說：『第一次。』     驢子第二次想偷懶的時候，她又指著驢子說：『這是第二次。』     當驢子第三次不肯走時候，她不慌不忙的掏出她的左輪手槍，就把它給斃了！」     中年鄰居老先生詫異說：「尊夫人真是太殘忍了！」     老先生說道：「可不是嗎？我看不過去停在旁邊指責她的不是。她並不跟我爭辯只是冷冷地對我說：『第一次』。」     	4	0	0	1	0	0
L0206	低乳房	某航空公司的空姐，有一天在機艙上做service時，     一位乘客阿公向空姐點牛奶，     他說道：「小姐！弄點奶來喝喝吧！」     空姐嚇了一跳，但隨即會過意來，將他的要求記了下來，「先生，您稍等。」     那位阿公又道：「我要低乳房（肪）的！」     雖然知道他要的是低脂鮮奶，但還是忍不住笑了出來。     空姐迅速走回服務人員的房間，告訴其他的空姐、空少們....     大家笑成一團時，突然有一位空少板起臉孔，用嚴肅的目光掃視全部的人，大家頓時安靜了下來。     最後他將目光落在一個空姐身上：「妳！妳最矮，妳去餵他！」	1	0	0	1	0	0
L0207	開戶	一個粗漢跑進銀行，跟櫃檯小姐說：「我要開他媽的戶頭！」     櫃檯小姐：「沒問題，先生，不過你不需要用這種口氣...」     粗漢：「ㄟ，你動作快點好不好？趕快幫我弄好這該死的戶頭我趕時間...」     櫃檯小姐：「先生，我不習慣別人用這種口氣...」     粗漢：「ㄟ，別浪費我的時間，你快點幫我弄個他媽的戶頭行不行？」     櫃檯小姐：「抱歉，先生，我想我該請我們經理出來...」     這時櫃檯小姐跑進經理室向經理告狀.....     一會兒，經理安慰著小姐後出來和這位粗漢理論說：「看來這裡出了些麻煩，您可不可以跟我說，到底發生了什麼事呢？」     粗漢：「我只想弄個他媽的戶頭，存我剛贏的他媽的一億元樂透彩金，行不行？」     這位銀行經理立刻指著櫃檯小姐說：「我代表這個賤貨向您說對不起」	1	0	0	0	1	0
L0208	買酒	有一老翁生性嗜酒，一日與妻妾三人，同往市集買酒。     老闆把酒拿出來，老翁先嚐一口說：「像我大老婆」     老闆不懂，老翁答：「水多」     大老婆一聽，心中不悅，於是也舉酒試喝說：「像小老婆」     小老婆不解問，大老婆答：「不是原裝好貨」     小老婆也舉杯試喝了後，轉身向老翁一指說：「真像你」     老翁不解？？？？？？？？     小老婆答：「一點勁兒也沒有..........」	2	0	0	0	1	0
L0209	問問題	電腦課，有個男生和鄰座女生講話，結果被老師罵…     老師：「做什麼？」     男生：「我只是問他一個問題…」     老師：「有問題應該問我啊！」     男生：「真的嗎？」     老師：「是的！什麼問題？」     男生：「好吧…你今晚有空嗎？」	3	0	0	0	1	0
L0210	快吃檸檬	兵荒馬亂中，在樹林邊一個騎兵逮住一個正要躲藏的美麗修女，美麗修女經過一番掙扎，還是難逃魔掌。     後來回到修道院來，就對神父說：「那可惡的男人很快的捉住我，並剝光了我的衣服，把我丟進了枯草堆中....神父，你說我該怎麼辦？」     神父：「那妳趕快吃檸檬，而且馬上吃。」     修女：「吃檸檬？為什麼要吃檸檬？」     神父：「等一下不是有人要來嗎？如果妳那張喜孜孜的臉被瞧見，那多不好！」     	3	0	0	0	1	0
L0211	性教育	女兒：聽說「第一次」很痛，是怎麼個痛法呢？     媽媽：想像把一根胡蘿蔔塞到妳鼻孔裡...     女兒：那生小孩呢？聽說更痛？     媽媽：想像把一顆西瓜塞在妳鼻孔裡再拉出來...     女兒：..........          兒子問老爸：為什麼嘿咻嘿咻時會很舒服啊！     老爸說：就像你挖鼻孔一樣，當然舒服了。     兒子又問：那為什麼嘿咻嘿咻時女的比較舒服呢？     爸爸說：因為你挖鼻孔時，舒服的是鼻孔，而不是手指！     兒子再問：那為什麼女性被強暴時會很難過呢？     爸爸說：如果有一天你走在路上，有人過來挖你鼻孔，你會舒服嗎？     兒子又問：那為什麼月經來時就不能嘿咻嘿咻呢？     爸說：如果你流鼻血，你還會繼續去挖鼻孔嗎？     兒子繼續問：為什麼很多男人不喜歡戴保險套？     爸爸說：你會戴手套挖鼻孔嗎？	4	0	0	1	0	0
L0212	別想歪	那天，妳用力握住那東西上下搖晃，叫妳輕輕的別太激烈了，妳就是不聽。     結果噴得妳身上黏黏的，濕濕的……看吧！     早跟妳說了：開香檳會噴吧！	3	0	0	0	1	0
L0213	冷笑話	問：有一隻小雞要出門，牠跟老雞說了一句話，老雞聽見了很生氣，打了小雞一巴掌。你知道小雞說了什麼話嘛？               答：就是..........老雞Bye	3	0	1	0	0	0
L0214	防毒宣導	有一個軍官的學校，教官命令兩個軍校生去學校做防毒宣導。     結果，教官在學期末，就找了各一個成效最好跟最爛的學生。          教官問最差的學生：「你是怎麼宣導的？」     該學生說：「他在黑板上畫兩個圈圈，一大一小，然後告訴那些學生說：『圈圈比較大的，是吸毒以前的腦袋；比較小的，是吸毒後的腦袋。』」          教官又問了成效最好的學生：「你又是怎麼宣導的？」     該學生說：「我也是畫兩個圈圈啊，一大一小。然後我告訴他們說：『比較小的圈圈，是進監獄以前的屁眼；比較大的，是出獄後的屁眼。』」	4	0	0	0	1	0
L0215	終於到家了	有一個妙齡女子深夜要回家，走在路上驚覺有一個男人在後面緊跟著她，她走一步、他也走一步；她用跑的、他也跟著用跑的。     由於回家的路實在太偏僻了，無街燈又無半個行人，妙齡女子深覺情況不妙。     最後經過一個墓園，女子於是加快腳步，往墳墓堆裡走去，那男的也跟了過去，然後在墓碑上坐下，深深的吐了一口氣，說道：『呼！！終於到家了！』     然後，那男的就被嚇的落荒而逃了！          (後續發展........)          某天深夜，這位妙齡女子又獨自回家，經過上次的機智脫險後，她對自己十分的讚賞，深信自己若再碰上相同事件一定可以安然度過。     說巧不巧，還真是讓她發現又有一人跟在其身後，此位妙齡女子氣定神閒地如法泡製，在墓碑處躺下，深深地吐了一口氣說道：『終於到家了！』     沒想到，那位仁兄亦在其隔壁的墓碑躺下，開心說道：「哈！原來你是我的鄰居！」那位妙齡女子嚇的當場拔腿就跑..............     	3	0	0	1	0	0
L0216	有錢人的快樂就是這麼樸實無華且枯燥	小時後我家很窮，有時窮到全家只剩下錢。     其他什麼都沒有爸爸忙著算錢，媽媽忙著掃錢，弟弟睡覺沒有棉被，只好蓋錢，妹妹大便沒有衛生紙，只好用錢擦屁股。     我每天晚上只能利用燒錢的光線看書，近視於是很深。     其實我家以前更可憐，人家都是「我家門前有小河，後面有山坡」，     但是我家前面後面都是太平洋，山坡都跑到兩邊去了我們家最近的便利商店都要花3個小時才到得了而且要開法拉利，開賓士要5個小時。     晚上睡覺更可憐，有一次我尿急，不小心尿在我床上，因為我家床太大了，我只好買一台小綿羊放在我睡覺的地方，晚上尿急可以騎機車去尿尿。     我每個月要固定放火將我家的錢燒掉，必要時還要用炸藥；每次想到我坎坷的過去，淚水便忍不住奪框而出...........	1	0	0	1	0	0
L0217	童謠新唱	兒童A：「老師教我們唱的兒歌有一首是錯的！」     兒童B：「哪一首..？」     兒童A：「王老先生有塊地..」     兒童B：「有錯嗎？」     兒童A：「那首歌是郵差唱的..應該是..」     「王老先生有快遞啊.....咿啊咿啊唷！」     兒童B：「酷喔！∼」	2	0	0	0	1	0
L0218	劃機位	有一對夫婦一起到歐洲旅行，上了飛機後，發現座位沒有相鄰，於是先生找來空姐詢問。     「喂∼小姐、小姐…我和她是夫妻，為什麼位子沒有幫我們劃在一起？」     空姐：「先生，對不起，我們劃的是機位，不是床位！」	3	0	0	1	0	0
L0219	出一半	有一對夫婦到百貨公司逛街，老婆看到喜歡的戒指，拉著老公過去看。     老公問老婆說：「真的喜歡嗎？」     老婆一直點頭，帶著懇求的眼神............     於是老公問店員說：「請問，這個戒指多少錢呀？」     店員說：「打過折，八千八百八十八元。」     老公本來要付錢的，這時候他老婆竟然說：「你那麼體貼我也付一半價錢。」     他老婆掏出了八十八元，說道：「老公！我出一半了，剩下的交給你囉........>_<     	3	0	1	0	0	0
L0220	比丘尼阿姨	中元節帶著五歲的兒子到佛寺參拜∼     車子轉進往佛寺的唯一一條路時，前面看到一位尼姑在往佛寺走。心想離佛寺還有好一段距離，不妨順便載她一程∼     於是對身旁的兒子說：待會媽媽打開車窗，你就請那位阿姨上來坐，要稱呼人家『比丘尼阿姨』喔！     一會兒，車子開到尼姑身旁，搖下車窗，只見兒子很高興的喊道：『皮卡丘阿姨，我媽媽說請妳…』     	1	0	0	1	0	0
L0221	不是春光	一天，同學和哥哥一起上街，裙子突然被大風吹起來。     同學驚慌地按著揚起的裙子大喊：「天啊！春光外洩！」     哥哥白了她一眼說：「拜託！家醜外揚吧！」	3	0	1	0	0	0
L0222	梅毒	德國士兵，侵略巴黎一間妓院，有一名妓女要逃走。     士兵看到了，便追上去，抓住並把她給強暴！完事後....     士兵說：「九個月後，妳會生下一名小壯丁，妳可以叫他『希特勒』！」     妓女答：「三天後，你會生出紅色斑點，你可以叫它『梅毒』！」	4	0	0	0	1	0
L0223	英翻中	小玥是一個要面對聯考的學生。     有一天，老師出了一道英翻中的題目：「Time is money」     要小玥回答，小玥就大聲的念了出來：「湯姆是瑪麗！」	2	0	1	0	0	0
L0224	作文	在XX國中裡有一次的作文題目是這樣的，需包含「生活、懸疑、數學、憤怒」     考試結束，大家都花了半小時以上，卻發現有一位同學只用了一分鐘就寫完了！     他的答案就是.....     「一覺醒來，不見了兩顆門牙，是誰幹的！」	3	0	0	1	0	0
L0225	菩薩	小珍是個怕黑的五歲小女孩。     某天晚上，媽媽要她到後院拿拖把，小珍硬是不肯。     媽媽便安慰她說：「小珍不要怕，有菩薩在那，他會保護你的。」     小珍：「確定菩薩在外面嗎？」     媽媽：「當然！菩薩是無所不在的。」     小珍：「菩薩你在外面嗎？幫我拿拖把進來好不好？」	3	0	0	1	0	0
L0226	貓吃辣椒	小明問小強和小李︰「如何讓貓咬辣椒？」     小強︰「把貓捉住，撬開他的嘴，把辣椒塞進去。」     小明：「不對，那是強迫，貓要自願去咬辣椒。」     小李：「把辣椒藏在魚肚子裡，貓就會去吃了。」     小明：「不對，那是欺騙，貓要知道自己在咬辣椒才行。」     小明：「其實很簡單啊~把辣椒塞進貓屁股，牠會非常樂意去咬辣椒的！」	3	0	0	1	0	0
L0227	賠了夫人又折兵	一名禿頭男子走進一家美容院。     髮型師：「你想要什麼呢？」     禿子：「我去植過髮，可是受不了疼痛，如果你能夠使我的頭髮變得跟你的一樣，而不必受什麼痛苦，我就給你三萬塊。」     髮型師想了一會說：「沒問題！」          隨即接過錢，並立刻動手把自己的頭髮剃個精光。	3	0	0	1	0	0
L0228	惡夢	心理醫生診所裡。     某男士：「嚇壞我了！嚇壞我了！醫生，昨晚我做了個噩夢，簡直把我嚇的半死。」     醫生：「別怕，你到底是夢到什麼？」     某男士：「夢中，我老婆跟一個年輕貌美，身材惹火的女人，正為了我而大打出手、爭風吃醋呢！」     醫生：「這種事情怎麼會嚇得你有如碰到惡鬼般呢？」     某男士：「醫生，你還未聽我說完呢！結果是我老婆打贏了」	3	0	0	0	1	0
L0229	取女兒的條件	從前有一位很有錢的老人，但是他非常的勢利。     他有一位千金女兒，他總認為只有有錢人才有資格娶他女兒。          有一天，有三個男生上門求親，這個勢利的老翁當然免不了要盤問一下他們的身價。     甲就說：「我有一千萬元的存款」。     老翁覺得很滿意，但不知道後面兩個會不會更有身價。於是繼續聽聽下一位的說詞。          乙說：「我有三棟洋房，又是一家公司的老板」。     嗯....，老翁開心地覺得比上一個還好，但也想要看看第三位是否會更有錢。     於是就問道：「請問這位先生您有什麼呢？」          丙緬靦的說：「我有一個小孩」。     老翁聽了勃然大怒：「都有小孩的人了，還想娶我女兒。來人啊，把他趕出去。」     丙急忙解釋說：「可是那個小孩在令嬡的肚子裡！」	4	0	0	0	1	0
L0230	國父遺言	話說國父孫中山在彌留之際，突然間感到口乾舌燥，想喝點水。          可是嘴巴卻又不聽使喚，只說出：「喝......」     在旁的同志竟意會的寫下了「和平」兩字。     國父生氣了~脫口而出要罵他們這群人混蛋，     嘴巴卻只說出：「混......」這個字，     同志立馬又寫下「奮鬥」。     國父被他們氣的半死！！喘著氣喊說：「救.........救我~~」     同志當然知道這話一定是「救中國」。     在此同時國父就斷了氣...從些以後國父最後遺言就是....     『和平』『奮鬥』『救中國』	2	0	1	0	0	0
L0231	花枝意麵	小明到夜市吃宵夜。     看到招牌上寫著「花枝意麵」，就叫碗來吃吃看。     吃到一半小明發現，根本沒有花枝，覺得被騙了！     就問老闆娘：「老闆娘，我的花枝意麵，怎麼根本沒花枝呢？」     老闆娘：「花枝是我的名字啦！」	2	0	0	0	1	0
L0233	竹筒	"小明七歲時就會用竹筒來""打飛機""，有一天他老爸發現他有這壞習慣，就決定要好好地教訓他！     於是，某一天，趁小明不在家時，他老爸就抓了一隻蜈蚣放入竹筒內。     小明放學後，又拿那竹筒來""打飛機""，當他把他那玩意兒放進去之後，他感到疼痛。     於是，他就抽出他的""小弟弟""，結果發現一隻大蜈蚣在筒裡，此時他嚇呆了，從此他不再敢再打飛機了！     時間一過就是十幾年了，由於小明的老爸急著抱孫子，就幫他物色老婆，當小明結婚後的第二年，也沒生到半個，他老爸又開始煩了。     他老爸心想：「我兒子七歲會就會手淫，一定知道該如何做呀！難到是我媳婦有問題？」     於是次日的早晨，他見到他的媳婦........     老爸對媳婦道：「日出東方一點紅，朝朝洗臉見芙蓉，遲遲未見結生果，惘廢我兒下盡工！」     媳婦愁眉苦臉地道：「田是好水田，旱了好幾年，季季不下種，那有好時年？」     此時老爸很生氣，馬上跑去要罵他兒子，且想問他未何沒跟他老婆做愛做事，     兒子回答：「還記幼時入竹筒，忽見洞裡有蜈蚣，如今洞邊叢草生，必有蟒蛇在其中。」"	4	0	0	0	1	0
L0234	倒楣的金針菇	話說肉包上次被麵條海扁一頓後，心情又夠鬱卒。     因此找了小龍包、菜包、水煎包、湯包等包一起去吃火鍋去去霉氣。     一進門看到了金針菇，包族不分青紅皂白把金針菇打了一頓。     留下一句話說：「不要以為你戴了帽子我就認不出你來！」	4	0	0	1	0	0
L0235	龍	從前有一隻小海龜，在海裏看到一個龐然大物，他覺得很奇怪，什麼東西這麼大？     於是就問他：「是什麼東西呢？」     他回答：「我是龍」     一百年後，小海龜已經變成一隻大海龜，他這一天又遇到這隻龍，但是他一點都沒變大。     他又問他：「奇怪，你是什麼龍，為什麼都長不大？」          龍回答到：「因為我是保麗龍。」	3	0	0	1	0	0
L0236	一點	副導：「導演，你那個女大明星只露兩點。」     導演：「搞什麼鬼！不是和她說好三點全露的嗎？」     副導：「可是她說她今天有一點不舒服」	3	0	0	1	0	0
L0237	集八點	有一天，一個黑道老大到超商買東西，結帳時他拿到兩點點數。     他問店員說：「這個可以幹麻阿？」     店員說：「你再集八點就可以兌換獎品了。」          結果店員就被打了。	3	0	0	0	1	0
L0238	蒼蠅	小美長得很漂亮，身邊總是會有一堆男生跟著她。     於是小美不耐煩了，跟小明抱怨說：「為什麼我身邊總是會有一堆蒼蠅飛來飛去的？」     小明說：「可能是因為妳長得像大便吧？」	4	0	0	1	0	0
L0239	點菜	醫生來到一家餐廳吃飯，正要點菜，發現服務生總是下意識地摸屁股，便關切地問道：「有痔瘡嗎？」     服務生指了指菜單說：「請您點菜單裡有的菜好嗎？」	2	0	0	0	1	0
L0240	幹	有位外國佬是一家公司的總裁，有天他招集員工說：     「嘿~各位，近年來...公司的經濟一直不好，也沒什轉機.....」     「想問各問...如果減薪30%你們幹不幹？」     有一位員工當場敲了桌子一下，說「幹！」	2	0	0	1	0	0
L0241	冷笑話	問：有一天，小明走出學校時，突然下雨但是他的頭髮卻沒濕，Why？               答：他沒頭髮	1	0	0	0	1	0
L0242	韓老師	有一個老師姓韓     有一天他跟一個學生說：「過來韓老師這邊。」     結果他就被開除了..	3	0	1	0	0	0
L0243	跟我一樣甜	有一天有個女客人點了一杯烏龍綠     老闆問她：冰塊？？     女客人說：正常     老闆又問：那甜度呢？     那個女人就把手指放在臉上說：跟我一樣甜~~          然後老闆默默轉頭對後面的人喊：「烏龍綠無糖一杯」	3	0	0	0	1	0
L0244	別求我	媽媽教訓兒子：「你再不聽話，我就要把你關進廁所裡，把門鎖起來，到時候你可別求我！」     兒子：「那麼，到時候妳想上廁所，也不要來求我！」	4	0	0	0	1	0
L0245	料事如神	八十年代，鄧小平訪美，召開記者招待會，翻譯正好不在，     美國記者想考考鄧小平的英語水平，便說：     請問美國第一任總統叫什麼名字？     鄧小平心想按中國人的習俗，見面應該先問姓，     便操著四川口音說：     我姓鄧（Washington）。          美國記者大吃一驚，但轉念一想，這個問題太簡單了，便又說：     請問，您夫人和孩子到美國都幹了些什麼？     鄧小平又想問完姓，該問名了吧，就回答說：     小平（shopping）          記者們連忙追問：那麼他們是用什麼交通工具？     鄧小平又按中國習俗，認為他們在問年齡，就回答：     八十（bus）。          記者譁然，繼續問道：     那麼臺灣下一任總統會是誰？     鄧小平等來等去，翻譯還沒有來，便回答說：     你等會（李登輝）。          記者再次譁然，這麼敏感的政治問題也回答得如此輕鬆？     便又問：那李登輝後邊呢？     鄧小平有些不耐煩，說：     隨便（水扁）。          記者們看看翻譯快要來了，便抓緊時間問最後一個問題：     您覺得21世紀初世界面臨的最大問題是什麼？     鄧小平極其不耐煩，心想這些美國記者們怎麼這麼不識趣，     沒完沒了的問個不停，沈下臉反問道：     啥事（SARS）？          二十多年後，美國記者感慨說：     鄧小平真是一代偉人，料事如此神準.................	4	0	0	0	1	0
L0246	死前的願望	有一個死刑犯要槍刑。     執刑者：「你死前還有什麼願望？？」     死刑犯：「穿上防彈衣」	3	0	0	1	0	0
L0247	關錯鳥	天熱，醫院人多吵雜，護士拉高了嗓子唱名，希望減少醫生問診的等待時間。     「關錯鳥！關錯鳥！」護士尖聲喊了兩聲，現場除了驚訝的竊笑之外，沒有回應。     「關錯鳥，關小姐，現場有沒有關小姐？你是下一位！」護士對著診間外等待的人群喊。     一名歐巴桑緩緩起身，搖擺著大屁股，馱著身往護士身邊移動。     「護士小姐，我姓關啦，你是不是叫我？」     快快快，來這裡等，下一個就是你，護士輕扶了她一把。     「啊可是我不叫關錯鳥啊？」歐巴桑向著低頭翻閱一疊橫式病歷的護士低估著。     護士抬起頭對著她說，這病歷上面寫著「關錯鳥」啊！     歐巴桑愣了一下，換個姿勢挨著護士伸頭去看。     這回換成歐巴桑拉高嗓門︰「拎老師咧！拎祖媽叫做關金鵲，你給我叫成關錯鳥喔！」     	3	0	1	0	0	0
L0248	角色互換	爸爸和五歲的兒子玩遊戲，爸爸突然想到要玩角色互換，就告訴兒子「來從現在開始，你當爸爸我當小孩」     五歲兒子聽完很高興，一邊拍手一邊說好，接著馬上臉一沉，指著牆角說：「去罰站！」	2	0	0	1	0	0
L0249	提前說一聲	老公老婆在床上要睡覺，老公打了一個噴嚏，噴了老婆一臉。     老婆說：再有情況時提前說一聲。     過了一會，老公大聲說：預備！     老婆趕忙一頭鑽進被子裡，          老公放了一個屁。	4	0	0	1	0	0
L0250	反義詞練習	一天，老師走進課堂，學生們一齊起立喊：「老師早上好！」     老師憤憤地說：只叫早上好？那我下午呢？難道就不好了嗎？」     於是學生們又一齊喊：老師下午好！     老師又憤憤地說：那我晚上呢？     學生們又一齊喊：老師晚上也好！     老師點點頭說道：這樣才行，現在重新喊一遍！     學生們一齊喊：老師早上好，下午好，晚上也好！     老師說道：坐下！今天我們要復習反義詞，我們這樣練習，     我說一句，你們大聲說出反義詞。現在開始。     老師：今天天氣很好。     學生：今天天氣很壞。     老師：到處陽光明媚。     學生：到處陰雲密布。     老師：馬路上人山人海。     學生：馬路上空無一人。     老師：年輕。     學生：年老。     老師：站立..     學生：躺倒..     老師：有個年輕人站立在路上。     學生：有個年老人躺倒在路上。     老師：我撿到一元錢..     學生：我丟了一元錢..     老師：我撿到一元錢，交給老師。     學生：我丟了一元錢，去偷老師。     老師：錯誤，不能這樣說！     學生：正確，應該這樣說！     老師：錯誤。     學生：正確。     老師：這不行，這是違法行為！     學生：這可以，這是合法行為！     老師：我說錯誤..     學生：我們說正確..     老師：聽老師的，老師說的才是正確！     學生：聽我們的，老師說的都是錯誤！     老師：你們愚蠢..     學生：我們聰明..     老師：停止！     學生：繼續！     老師：你們現在停止！別說了！     學生：我們現在繼續！還要說！     老師：你們這些蠢豬，我說停止！     學生：我們都是天才，我們說繼續！     老師：你們聽老師的！     學生：老師聽我們的！     老師：學生都得聽老師的！     學生：老師都得聽學生的！     老師：現在你們停止練習！     學生：現在我們繼續練習！     老師：你們沒完沒了了嗎？     學生：我們有始有終的呀！     老師：那你們就停止！蠢豬！     學生：那我們該繼續！天才！     ......之後老師怒氣沖沖地抱著書本走	4	0	0	1	0	0
L0251	徵友	一名女子想要徵友於是在網站上輸入她的徵友條件：1.要帥 2.要有車     電腦網站幫她搜尋之後，最後出現搜尋結果：「象棋」。          一名男子想要徵友於是在網站上輸入他的徵友條件：1.夠正 2.很甜美     電腦網站幫他搜尋之後，最後出現搜尋結果：「方糖」。	4	0	0	1	0	0
