ID	Title	Content	HumorLevel	1	2	3	4	5
L1078	一億元搶案	"某日，一座銀行分行被歹徒闖入     搶走了兩千萬元     銀行經理第一時間沒有報警     而是把行員們都集合起來     經理想了一下，想到自己之前挪用了三千萬的公款     於是跟所有在場的人說：""待會出去之後有人問的話，你們就說被搶了一億，多出來的五千萬就給大家平分！""     之後各大媒體紛紛報導這則轟動一時的""一億元搶案""     這則報導也輾轉到了搶匪一行人手中     強盜頭子啐了一口，生氣的說：""我們出生入死，費了九牛二虎之力，才搶到兩千萬；他們坐辦公室的只是動動口舌，就得到一億元！"""	4	0	0	0	1	0
L1079	隱喻	小美問媽媽：「你為什麼會嫁給爸爸？」     媽媽說：「因為我的眼睛瞎了。」     小美又問爸爸：「我們家為什麼這麼窮？」     爸爸說：「因為錢都拿去治你媽的眼睛了。」	3	0	0	1	0	0
L1080	買新手機	老林想買新手機     跟美女店員殺價殺了半天，都沒成功，只好忍痛買下...     離開前，老林不甘心的問到：     「美女，我跟妳買了手機，妳又沒算我便宜，妳應該可以送我點什麼吧？」     美女店員一愣弱弱的說：「那我送你出去吧.....」	3	0	0	1	0	0
L1081	瞎子~瘸子~麻花臉	有一個瞎一隻眼的人，一個斷一條腿的人，和一個滿臉長麻子的人     三個人為了爭吃一塊肉，僵持不下     於是有人提議比賽決定，怎麼比賽？每個人先用一句話形容自己，誰形容得最好，肉就歸誰吃。     一條腿的首先開口：「我獨立自主，獨斷獨行。」     瞎一隻眼的接著說：「我獨具慧眼，一目了然。」     輪到麻子，他卻一聲不響，抓起那塊肉就塞進嘴巴，吃掉了，其他兩人齊聲抗議！     麻子邊吃邊說話了：「因為我不要臉阿！」	4	0	0	0	1	0
L1082	叫什麼	一名男子非常欣賞一位清秀的女孩子，但他的生性害羞，     於是只好偷偷觀察此女的慣性行程，遠遠地望著該名女子當他觀察了一段時間後，     他發現每週三這名女孩子都會到一家牛肉麵店去吃麵一天，他跟蹤了這名女子，     到了麵店愈看她愈覺得她氣質高雅、美麗動人，     於是他起身到這位小姐的身旁大膽地問她：「小姐，妳叫什麼？」     小姐被突如其來的聲響嚇了一大跳，於是高聲回答說：          「我......我叫牛肉麵！」	3	0	0	1	0	0
L1083	幹話語錄	知道自己有多惡心嗎？當你媽媽第一次感覺到你的存在時，她吐了！	4	0	0	0	1	0
L1084	幹話語錄	吾日三省乎吾身：高乎？富乎？帥乎？呃，洗洗睡吧！	3	0	0	1	0	0
L1085	幹話語錄	有些人是擁有超能力的，我的超能力就是超級找不到東西。	2	0	1	0	0	0
L1086	幹話語錄	中分看鼻子，齊劉海看臉型，斜劉海看氣質，無劉海看五官……我？適合蒙面！	3	0	0	1	0	0
L1087	動物吐的沒衛生	「服務生，你們這裡有什麼招牌菜？」     「先生，我們這兒最有名的是燕窩。」     「不了，我不吃動物吐出來的東西，太沒衛生了。」     「那您想吃什麼？」     「先來一份雞蛋吧。」	4	0	0	0	1	0
L1088	檢查報告	一位同志去看愛滋檢查報告。     醫生拿起檢驗報告嘆口氣接著說：幸好你來的早...     同志聽到醫生這樣說整個嚇傻了。     同志：怎...怎麼樣？     醫生：不然我就下班了。	4	0	0	0	1	0
L1089	我家沒有肥皂	A：你今天能住我家，我家的浴室又大又寬敞，我們可以一起洗澡=W=     B：不要.......我可不想發生撿肥皂的劇情...     A：放心啦~我家沒有肥皂~     B：真的嗎？那你都怎麼洗身體阿=_=？     A：地板上有放沐浴乳阿	3	0	0	1	0	0
L1090	還債	A：我欠了一屁股債，教教我要如何還阿OAQ？          B：用屁股還ˊ_>ˋ	3	0	0	1	0	0
L1091	精神病院笑話	從前在一家精神病院裡，有兩個人……     有一天晚上，他們決定不要繼續住精神病院了，於是他們計畫逃出去。     他們爬上了屋頂，越過兩棟建築之間的狹窄缺口，看到城鎮的屋頂，在月光下延展……通向自由的世界。     第一個人毫無困難地跳過去了，但他的朋友卻不敢跳。你知道的，他很怕掉下去。     於是第一個人想到一個主意，他說：「嘿，我有帶手電筒。我把燈打開照在兩棟建築物間，你就可以踩著光柱走過來了。」     但第二個人卻搖頭，他說：「什麼？你當我是瘋子嗎？你鐵定會在我走到一半時關掉它。」	4	0	0	0	1	0
L1092	醫生母湯阿	老王身體不適去醫院看病     醫生診斷後開了肛門塞劑給他，並當場示範如何協助使用     當天晚上，用藥時間到了，老王就請老婆幫忙塞藥     老婆問：「怎麼塞啊？」     老王：「就手搭在我肩膀上、把藥塞進我屁股啊。」     老婆於是站在老王背後，一手搭上老王肩膀、一手拿了藥正準備塞進去…     老王：「啊！不對、不對啦！醫生他是兩隻手都搭在我的肩膀上…	4	0	0	0	1	0
L1093	血債血還	有一男子因女友發生過一次交通意外，曾大量輸血給女友。     後來倆人鬧翻，男友硬要討回血債。     女友氣憤之下扯出一塊衛生棉砸在他臉上！     女友怒吼道：          「這是頭期款，以後會每個月按時還你！」	3	0	0	1	0	0
L1094	自我介紹	自我介紹時，     艾仁：「我姓艾名仁...」	3	0	0	1	0	0
L1095	程式設計師的噩夢	"瑪莉：""我是瑪莉…我現在，就在你背後！""     程式設計師：""哈哈，這種惡作劇電話一點都不恐怖嘛。""(掛電話)     (電話再度響起)     　：""你好，我是全型空白，我現在在你的程式碼裡面。""     程式設計師：""嗚哇啊啊啊啊啊啊啊啊"""	3	0	0	1	0	0
L1096	煩心	我：「最近有很多煩心的事要忙。」     同學：「你這種成績報繁星有用嗎？」	3	0	0	1	0	0
L1097	借過	「教官借過」     「你要大過還小過？」	3	0	0	1	0	0
L1098	黃花崗	老師：「今天我們要來了解『黃花崗七十二烈士』的故事~」     學生：「那個叫黃花的人還真厲害...」	4	0	0	0	1	0
L1099	聯誼	在一次聯誼後     小明的朋友問他：你覺得A女如何？     小明：如果我當她男友，我死而無憾     朋友：那B女如何？     小明：如果我當她男友，我還不如死了算了	4	0	0	0	1	0
L1100	上課遲到	A因為睡過頭而遲到了     進教室後發現老師還沒來上課，     但是位置只剩下教室的後面角落邊= =     無奈老師之前說過這次上課要點名，     A只好慢慢地朝角落位置擠過去...     剛好在角落的空位前坐著一位女同學，     但是正好趴在桌上睡覺，不搖醒就過不去     A只好把女同學搖醒，     對她說：「能站起來一下嗎？我要進到你後面去…」	3	0	0	1	0	0
L1101	40−32÷2	40−32÷2＝？     小學生：「4！」     理工科：「答對了！」     文科：「？！」	4	0	0	0	1	0
L1102	冰淇淋	爸爸回家後，看見小明一直在哭     因此問他：「小明，怎麼啦~你在哭什麼壓？」     小明說：「隔壁叔叔有冰淇淋，都不給我吃，只給媽媽吃......」     爸爸說：「你怎麼知道？」     小明說：「因為隔壁叔叔對媽媽說..要快一點舔唷，不然它會軟化....」	4	0	0	0	1	0
L1103	家長？	今天在行政大樓遇見一個阿伯     因為今天是新生報到     所以我就問：「阿伯您是新生家長嗎？」     阿伯回答：「不，我是新校長。」	4	0	0	0	1	0
L1104	錢從哪裡來？	小明　：媽給我500塊     小明媽：你以為錢長在樹上嗎？     小明　：媽錢是什麼做的？     小明媽：紙阿     小明　：那紙從哪裡來？     小明媽：.............	3	0	0	1	0	0
L1105	不同系的學生初夜時說的話	"不同系的學生初夜時說的話     中文系：娘子，我們把燈滅了，寬衣解帶，早點休息吧。     數學系：別關燈，否則我無法找到你三點的座標。     化學系：我用我的滴管插入你的試管，看一看能否生成新的化合物。     物理系：根據能量守衡，我們今天晚上的總功率=零。     經濟系：親愛的，這裏是我這個月的工資。     生化系：妳知嗎？現在正缺這兩個關鍵的觸媒才能啟動""永生難忘""的神經性蛋白質。     食品營養系：讓你嚐嚐高葡萄糖蛋白質的美容食品...     法律系：妳..應該成年了吧。     生物系：讓我們...交配吧！     動物系：我發情了，妳呢？     企管系：你是我的供給，我是你的需求。     會計系：讓我看你全身的財務報表是否要調整的。     財政系：你該向我繳稅囉。     社會行政系：讓我關懷你的生命。     造船系：讓我航向你那裡。     醫學系：讓我幫你打一針吧？     資工系男：親愛的，對不起！我當機了...     資管系女：啊...是系統資源不足嗎...     航太系：快~倒數五秒...5，4，3，2，1(發)射了     土木系：可以灌漿了嗎？"	4	0	0	0	1	0
L1106	學生被老爸抓包看A片的回答方式	"學生被老爸抓包看A片的回答方式？          最菜的回答：爸爸對不起，是我不對，下次不敢了...     最拍馬屁的回答：老爸我正好要喊你呢，我媽不在，過來一起研究一下吧。     最直接的回答：好久不看了，今天爽一下嘛~！     最好學的回答：今天老師上生理衛生課'生殖系統'一章，老師說不上了，讓我們自己回去查相關資料！     最可靠的回答：聽說黃碟品質比較差，所以用來試試我最近才買的DVD的讀盤能力。     最無辜的回答：剛才去買了一盤""瘋狂英語""，可不知怎麼了，放出來的是這個東西！     最休閒的回答：運動無處不在！     最可恥的回答：晚上吃拉麵時，老闆說沒錢找，隨手送了我一盤，說是美國進口大片...。     最爽快的回答：反正我總是要幹這個的，現在提前見識一下嘛...     最現代的回答：都加入WTO了，也該和世界接軌了，學習一下西方列強的先進方法嘛！^_^     最NB的回答：老爸，你真是沒見過世面，這也算黃碟？哪天我帶幾盤正宗的給你看看！     最可笑的回答：最近陽氣太重，釋放一下嗎！     最無知的回答：老爸，你和我媽還是用這種方法呀？     最吊的回答：這是我女友送我的情人節禮物，要我仔細看看，明天我們排練！     最滑頭的回答：老師叫我們寫一篇""看到黃碟後的感想""，我馬上就可以寫了。     最慈悲的回答：我看那個賣碟片的老闆太可憐了，出於同情就買了5盤！     最聰明的回答：給一個不讓我看的理由先！     最精彩的回答：做愛原來還可以這樣呀！     最廣告的回答：地球人都看這個........     最狡詐的回答：爸爸，這個碟片是不是你的？怎麼放到我的光碟機裏了！     最猛男的回答：終於看到黃碟了，好像也沒那麼過癮嗎？！     最無聊的回答：聽說黃碟治感冒，不錯，還真管用！     最具哲理的回答：這就是藝術！     最懊惱的回答：靠，電腦中毒了！     最懶惰的回答：爸，爆米花和可樂買回來了嗎？"	4	0	0	0	1	0
L1107	好潮喔	老闆對祕書說：「開除濕機。」          然後司機就被開除了	4	0	0	0	1	0
L1108	烤肉最怕遇到的10件事	烤肉最怕遇到的10件事     1.木炭跟你耍冷     2.肉跟你裝熟     3.蛤蜊搞自閉     4.洋蔥跟你裝蒜     甜不辣跟你耍俗辣     6.火種沒種     7.烤肉醬鹹鹹沒事做     8.玉米跟你來硬的     9.黑輪爆胎     10.來烤肉的人都吃素	4	0	0	0	1	0
L1109	不去天堂的理由	在天堂報到處          一名天使問一個可以上天堂的男人：「你為什麼寧願下地獄也不要來天堂呢？」     男子：「因為我老婆在天堂」	4	0	0	0	1	0
L1110	有恃無恐	在美國某偏遠小鎮的道路上，一位當地醫生正在路上狂飆。     旁邊的老婆很不放心的問他：「你開那麼快，萬一被警長抓到怎麼辦？？？」     醫生：「安啦，我昨天囑咐過他要在床上靜養一個禮拜！！！」	3	0	0	1	0	0
L1111	冷笑話	問：運氣不好，該怎麼辦？               答：去轉運站。	3	0	0	1	0	0
L1112	不要插嘴	男性喜歡插嘴          女生不喜歡被插嘴	3	0	0	1	0	0
L1113	長壽的秘訣	一名老人坐在門前的搖椅上，一名女人走了過來     「你看起來非常快樂，你有什麼長壽和快樂的秘訣嗎？」     「我每天抽三包菸，一週喝一箱的啤酒，吃高脂食物，還有從來不運動。」     「真是太神奇了，請問你今年幾歲？」     「三十六」	3	0	0	1	0	0
L1114	冷笑話	問：睪丸(猜一藝人)               答：信，信是蛋蛋	3	0	0	1	0	0
L1115	看完鐵達尼號之後	看完鐵達尼號之後     散場時     有人突然說     讓女人和小孩先走！	2	0	1	0	0	0
L1116	森林的遊戲...	有一天     森林裡的動物在玩著一個名字後面要精的遊戲     兔子說：「我是兔子精」     蝴蝶說：「我是蝴蝶精」     狐狸說：「我是狐狸精」     老鷹說：「e04！我不玩了」	3	0	0	1	0	0
L1117	開智慧	前幾天我們班的一位同學去參加慈惠堂的成年禮     第二天他帶了一個很爛的紙帽子     同學笑他     他就說：「笑啥？這是開智慧的，你懂甚麼？」     我直接回答：「你講啟智就好了，我們都聽的懂。」	3	0	0	1	0	0
L1118	哪個多...	A君：「欸我考你喔，台灣的上坡和下坡哪個多？」          (半晌後)     B君：「靠邀不是一樣多嗎！」	3	0	0	1	0	0
L1119	生子當如孫仲謀	赤壁之戰五年後，曹操再次親率大軍攻孫權江西營，     曹操望孫權軍，嘆其軍容整肅，謂「生子當如孫仲謀」。     孫權：「這是什麼意思？」     曹操：「幹你娘。」	4	0	0	0	1	0
L1120	醫生	某日，一位病患進入診間     病患：醫生，請救救我，我全身上下都不對勁。     醫生頭也沒抬就説：首先，你的視力似乎不太好。     病患：醫生，你太厲害了，你是怎麼知道的？     醫生：你沒看到外面的牌子，這裡是獸醫院。	4	0	0	0	1	0
L1121	電梯小姐	小明趁著周年慶到百貨公司逛街，     苦等了電梯數分鐘后，電梯終於下來了     不料卻擠滿了人，     小明心想：「我又不重，勉強進去看看吧！」     正想踏入時，裡面的電梯小姐急忙搖著手對小明說：     「先生不要再上了！再上的話！就要叫了！」	3	0	0	1	0	0
L1122	真相是...	女：一天中最幸福的時刻就是下班後你騎自行車載著我到街角那邊吃魯肉飯。     男：說實話。     女：你騎自行車載我去吃魯肉飯。     男：說實話。     女：魯肉飯…	2	0	1	0	0	0
L1123	小學國文課	各位同學好，今天我們要上逗點的使用方法。     逗點代表停頓，用來給讀者思考，也能加強語句表達的氣氛。     我們馬上練習看看     例題1：｢小櫻經過山洞｣逗點要放在何處比較好呢？     (A)小櫻，經過山洞(B)小櫻經，過山洞     類題1：｢小櫻純真可愛｣逗點放在何處較好？	4	0	0	0	1	0
L1124	詐騙	當電話來時，讀國小的小兒子正在書桌前唸書，     高中的大兒子把房門關起來練習吉它     我關掉電視的聲音，接起來     「嗚...嗯嗯...　媽媽救我！」     「你的兒子在我手上！如果你不......　」     「先生對不起，　」雖然是莫名其妙的詐騙電話，但我仍盡量保持禮貌。     「我的兩個兒子都在家裡」          只聽見電話裡傳來一陣沉默，然後他開口了...............　          「......你......你家那是假的！」	2	0	1	0	0	0
L1125	表白	小明想要跟心儀已久的女子表白，可是一直提不起勇氣。     有一天，小明終於鼓起勇氣跟女子表白時，     女子說：     「我對性方面的事情很注重，可以問你的那話兒有多長嗎？」     小明稍微想了一想後，慢吞吞地回答說：「三....三十公分。」     女子聽了不禁皺了眉頭，說：「先生，能不能請你誠實。」     小明聽了之後，很羞愧的說：「已經乘過了.....」	4	0	0	0	1	0
L1126	愛情	村子裡有兩個年輕人     男的叫H，女的叫T     他們彼此相愛卻被村民反對     最後他們在夜裡跳進溪裡殉情     村民發現候感到很後悔跟慚愧     為了紀念H和T，村民就把那條溪命名為          「HT溪」	3	0	0	1	0	0
L1127	女明星	A：你知道蒼井空嘛？     B：不知道耶~     A：那你知道松島楓嘛？     B：我也不知道耶！     A：那你知道蔡依林嘛？     B：蛤！原來她也有演喔！	4	0	0	0	1	0
L1128	爸爸的年紀	「小珍，你能說出你爸爸今年多大了嗎？」幼兒園的老師問。     「爸爸今年五歲了。」小珍答道。     老師笑了：「小珍，再想一想，難道你爸爸和你一樣大？」     「是的，我爸爸親口對我說過，他是從我出生那天開始當爸的。」	3	0	0	1	0	0
L1129	表情符號	"(MSN上)     網友A：欸！你怎麼你每次都打一 一＂而不是打＝ ＝＂""？     網友B：因為我單眼皮！！"	4	0	0	0	1	0
L1130	分手時...	男女分手難免是因為有些忍無可忍的地方，而真正談判時自然惡言相向，     但是單純的漫罵其實並不可怕，怎麼樣才能重創對方的心靈？     請聽這則故事：          男人女人的關係降到了冰點，即將要分手，     男人對女人謾罵：「你這個賤女人」、「我再也不想見到你了！」     女人聽完之後只是靜靜的抓出一把米撒在男人的面前，然後轉身離去。     男人覺得詫異不已，追上女人問：「你在我面前撒米是什麼意思？」     女人冷冷的說：「回去把你的雞養大吧.........」	4	0	0	0	1	0
L1131	誤會大了	幼稚園的寶寶     媽媽在製藥公司當財務長     一日     阿公問寶寶：你知道媽媽的工作是甚麼嗎？     寶寶一臉天真地回答說：媽媽是藥頭，每天都在數錢！	3	0	0	1	0	0
L1132	大雪之夜	在一個颳著暴風雪的晚上     約翰在走了近一英里的路後     到了麵包店     買了六個麵包     結帳時     老闆對他說：你老婆一定很喜歡吃麵包：)     約翰一臉問號：你怎麼知道0_o！？     老闆：因為你媽不會叫你在這種天氣出門	3	0	0	1	0	0
L1133	互相危害？！	保險套對衛生棉說：我真怕你，每次你一出現，     我就一星期沒生意做！     衛生棉生氣了：妳還說我？你X媽的稍微一點漏氣，     我十個月生意就没了！	4	0	0	0	1	0
L1134	你活該啦XD	「把拔把拔，為什麼別人都有弟弟妹妹我就沒有」     「因為你都不乖乖睡覺阿...」	5	0	0	0	0	1
L1135	世界末日	小明：欸，小華！如果明天是世界末日你會跟我說什麼？     小華：靠！都世界末日了，為什麼我還要跟你說話？	3	0	0	1	0	0
L1136	冰店	有一名男子到冰店。     「小姐，一碗多少？」     小姐聽了滿臉通紅，用力地甩了男子一巴掌。	3	0	0	1	0	0
L1137	昨天沒來上學	老師：「你終於來了！為什麼昨天沒有來上課？」     學生：「我媽從樓梯上摔下來..」     老師：「喔！原來如此，媽媽受傷了所以你沒來。」     學生：「不是...是我爸受傷..」     老師：「為什麼你媽從樓梯上摔下來你爸會受傷？」     學生：「因為..我爸在外面有女人..」     老師：「什麼？..那跟你媽從樓梯上摔下來有什麼關係？」     學生：「因為他們打架..我媽摔倒沒事我爸被我媽打傷。」     老師：「喔..那麼因為你送爸爸去醫院，所以沒來上課？」     學生：「不是..是外面的女人送我爸去的。」     老師：「那你為什麼沒來上課？」     學生：「因為我睡過頭了..」     老師：「那跟你媽從樓梯上摔下來有什麼關係！？」     學生：「沒有啊，啊...我只是順便提一下..」	3	0	0	1	0	0
L1138	慰問信	護士：「你的朋友寄慰問信給你了」     病人：「我沒有力氣看，麻煩你念給我聽吧！」     護士：「信上說：很抱歉由於工作忙碌，無法前往探病，不過出殯時一定撥空參加...」	3	0	0	1	0	0
L1139	不想吃	兒子：我今天不想上學！     爸爸：為什麼？     兒子：我們學校上個禮拜死了一隻雞，第二天中午我們都吃雞塊。     爸爸：不錯啊！     兒子：三天前又死了一頭豬，第二天中午我們都吃紅燒豬排。     爸爸：那又怎樣？     兒子：我們的英文老師昨天死了	4	0	0	0	1	0
L1140	小聲點	一天走在路上，     有個孩子指著前面的一個人     對媽媽說：「媽媽你看，那個人頭上一根頭髮都沒有！」     媽媽說：「小聲點，讓人家聽見多不好。」     孩子說：「怎麼？他自己還不知道嗎？」	3	0	0	1	0	0
L1141	呈堂證物呢	有個案子，開庭，檢察官說被告強迫被害人給他「吹簫」     上面那位年輕女法官就問了：呈堂證物呢？簫在哪裡？拿給我吹吹看！	3	0	0	1	0	0
L1142	開心	"開心！開心！     外科醫生對助理說～     ""你開到肺了！！"""	2	0	1	0	0	0
L1143	正確解讀	"有一天，下雨     小明到了麥X勞準備要走進去     但，看到旁邊樹立了一個立牌，上面寫著""小心地滑""     然後小明就...     小心翼翼地滑了進去................"	3	0	0	1	0	0
L1144	做軍官不難，最難的是做人	有個剛入伍的小兵，一天晚上輪到他站哨。     突然間，連長從旁邊走過來，看他樣子是想打公共電話！     小兵看著連長在身上撫摸了一陣子，像是找不到零錢的樣子，他轉頭，看到了他。     「連長好！」小兵問好道。     「好。你...現在身上有沒有一塊錢？連長有急事，一定要打電話。」     「有啊~連長，幸好我有，不然你就急死了吧？)」     連長聽到這有人竟敢用這種態度對自己說話，勃然大怒。     「你這是跟長官說話的態度嗎？我再問你一次，你身上有沒有一塊錢？」     小兵馬上立定並以端莊嚴肅的態度答道：     「報告連長，沒有！」	2	0	1	0	0	0
L1145	冷笑話	"問：歷史上，誰的微積分最糟糕               答：孔子，因為他說""知其不可為(微)仍而為(微)之"""	3	0	0	1	0	0
L1146	少男少女的比賽	少男少女們正進行一場漆彈比賽！     雙方各有一支旗並插在各自區域，     一方的旗被擊倒則另一方獲勝，     比賽到了最後十分鐘，雙方的旗依然無動於衷，     此時，倒垃圾的時間到了，     一台垃圾車開過去，男方獲勝了！          少女的祈禱	3	0	0	1	0	0
L1147	義大利紀念品	有一對夫婦     某天，老婆要去義大利玩     於是，她問她老公說：「我要幫你帶什麼紀念品回來嗎？」     他老公說：「幫我帶個義大利女孩回來吧！」     老婆臉就很臭的出國玩了。     回來後，老公問：「我的義大利女孩哩？」     老婆回答：「我有帶回來阿，不過你要等9個月。」	4	0	0	0	1	0
L1148	自我介紹	剛入學的時候，全班自我介紹。     一男同學走上講臺：     「我叫尤勇，來自台北，我愛下棋！」     說完就下去了。     下一位是個女生，該女嬌羞的走上講臺，忐忑不安地自我介紹：     「我……我叫夏琪……我喜歡游泳……」	4	0	0	0	1	0
L1149	心臟很大	小明的心臟很大          所以他心肌很重	4	0	0	0	1	0
L1150	冷笑話	問：為什麼大海是藍色的？               答：因為有魚在吐泡泡(blue...blue...blue…	3	0	0	1	0	0
L1151	打麻將	小明：欸聽說昨天晚上隔壁有四個人在打麻將     小華：喔，難怪那麼吵....但那又怎樣？     小明：警察來了，把五個人都帶走了     小華：你不是說只有四個人？還有麻將怎麼五個人玩？     小明：蛤？怎麼玩？你不知道我們隔壁鄰居的名子就叫麻將嗎？     小華：....	3	0	0	1	0	0
L1153	殯葬業者	小李世代從事殯葬業。     有天他為剛死的老朋友老王化妝時，看到了他的大屌，驚為天人！     然後就決定把它割下來作紀念。          當天晚上     小李跟老婆說：「老婆，看看我今天看到了甚麼？」     於是就把大老二拿出來     老婆驚呼：「那不是老王的嗎？」	4	0	0	0	1	0
L1154	內褲太小...	有一個事業成功的億萬富翁，不僅玉樹臨風，還非常有女人緣。     但是他有一個煩惱，就是偏頭痛...     每次痛起來....都叫他生不如死...     不論看過多少頂尖的腦科醫生，都沒有治好，而且還越來越嚴重。          某一天，這位擁有億萬家財的富翁做了全身健康檢查。     終於，找到原因了....     醫院裡的泌尿科醫生跟他說：     「你這個是生殖器病變，連帶影響神經引起的偏頭痛。     如果不早點治療，恐怕會因為偏頭痛而死亡！     而治療只有一種方法，就是...切掉...」          富翁想了很久...     如果沒有了生命，要小鳥做什麼呢？     所以動了手術切了！          一個月後，富翁的傷口好了，偏頭痛也好了。     他宛如新生的去逛街...     逛到男士內衣店，於是就對販售小姐說：「小姐，給我1打S號的內褲。」     小姐看了看他，親切的說：「先生，看你的身材，應該是XL號的才對。」     富翁笑著說：「我從以前都穿S號...」     小姐接著說：「先生，穿太小的內褲會引起偏頭痛喔，不過換成XL的就沒問題了...」	2	0	1	0	0	0
L1155	洗澡	有某一層樓的房間出租給多名男女，     剛好那一層樓只有一間浴室，所以浴室只好共用，洗個澡都要排隊排好久。     某日小明工作回來，想去洗澡，但剛好浴室裏有名女子在洗。     小明問：小姐，妳下面有人洗嗎？     小姐：下面我會自己洗啦！無聊！     小明又問：小姐...我不是那個意思...我是說，妳後面有人洗嗎？     小姐：後面我也會自己洗啦！變態！     小明無奈：小姐，我真的不是那個意思啦！我的意思是說......     小姐大喊：齁！你要進來就進來啦！還說那麼多...............	4	0	0	0	1	0
L1156	你快設啊	今天在複習虛數的時候，我不知道是哪跟筋不對，一直想不出答案。     而家教就告訴我要設未知數，我卻在這時候快想到了，便請她等等。     因為已經超過上課時間而且時間有點晚了，家教有點失去耐性，跟我說：     「你快設啊！快設啊！」     「你快設啊！快設啊！」     「你快設啊！快設啊！」          頓時我感到好害羞＞＼＼＼＼＼＼＼＼＼＜	3	0	0	1	0	0
L1158	瓢蟲	有隻瓢蟲飛到了蘋果上面，突然笑了     因為蘋果有梗     牠又飛到了鏡子前面，看到了自己，又笑了     因為瓢蟲有點     最後啊，牠飛到了機車上面，啊機車發動的時候，瓢蟲哈哈大笑！     因為機車發動梗！梗！梗！	3	0	0	1	0	0
L1159	冷笑話	問：甚麼方法可以讓錢永恆不斷地滾進來啊。               答：設計一個循環跑道	2	0	1	0	0	0
L1160	壓力	有天學生向上帝抱怨壓力太大希望帶他到沒有壓力的地方     上帝思考了一下變答應他     結果學生就不斷膨脹、爆炸了     因為上帝帶他到太空	3	0	0	1	0	0
L1161	情侶	一天     一對情侶在樹下談情說愛     女：你猜猜我心裡在想什麼？     男方想搞浪漫，於是     男：跟你想的一樣啊！     這時女方很生氣打他一巴掌     「下流！」	2	0	1	0	0	0
L1162	宋江來也	有天宋江去拜訪朋友，一進門就大喊：「宋江來也！」     朋友滿頭大汗的妻子高興地從廚房探出頭說：「太好了！我煮薑母鴨正愁缺這個！」	3	0	0	1	0	0
L1163	水電工	一位水電工人上門維修室內熱水器，     看見顧客家中只有一位很性感的女人，     水電工一邊修熱水器一邊不停的看那女人﹐     修理完畢後，     女人對水電工說：「我有一個很難為情的請求，你能答應我嗎？」     水電工若有所悟，連連說：「能！」     女人繼續說：「事情是這樣的，我先生的身體很弱，有的事情他沒辦法。你看你是男人，我是女人……其實你一進來我就注意到你強壯的身體了……」     水電工的口水都快流出來了，迫不及待地說：「那我們開始吧！」     「你真爽快！」女人高興的回答：「我新買的冰箱就在門口，那你就幫我把它搬進來吧！」     	3	0	0	1	0	0
L1164	螢幕壞掉	大妞這天早上一進辦公室開電腦，螢幕才開一下子便整個黑掉，就再也沒反應了。     大妞一臉茫然地問坐她隔壁的阿順：「阿順，我的螢幕怎麼了？」     阿順雖然知道原因，卻半開玩笑地說：「都是因為你今天穿得太漂亮了，電腦一見到你就都沒心思工作了呢！」     大妞：「……」	2	0	1	0	0	0
L1165	愚人節	阿璋有天找好朋友小富出來喝酒談天。     阿璋：「兄弟，這事情我只跟你說。我決定在愚人節那天向小梅表白！」     小富：「為什麼要挑愚人節那天呢？」     阿璋：「因為一旦她拒絕我，我也不會尷尬呀！」     小富：「怎麼可能不尷尬？」     阿璋：「我就說：『愚人節快樂！我騙你的！』，這樣就不會尷尬啦！」     小富：「……」	2	0	1	0	0	0
L1166	幸好	一天夜晚，阿展一跛一跛地走回家，室友大鵬見狀馬上關心他：「你還好吧？」     阿展：「我剛剛在大馬路上摔了一跤，不過我真是幸運！」     大鵬不解，問阿展：「很幸運沒有摔傷嗎？」     阿展：「幸好我摔跤時，姿勢是帥的！」     大鵬：「……」	2	0	1	0	0	0
L1167	反潮現象	最近吹起南風，室內出現了反潮現象。     阿聰：「最近真的好潮濕，我曬的衣服都發臭了，我真倒楣。」     阿明：「你哪有我倒楣，我那些衣服都發霉了呢！」     阿偉：「你們都不夠看！我衣服上都長蘑菇了，酷吧！」     阿聰、阿明：「……」	1	1	0	0	0	0
L1168	新好男人	下班時間一到，小簡就急急忙忙地收拾辦公桌準備下班，如此反常的舉動讓一旁的阿彭好奇不已。     於是阿彭便問小簡：「什麼事這麼急呀？」     小簡：「我要趕去安親班接小孩，還要去超級市場買菜回家作飯呢！」     阿彭：「什麼時候開始當新好男人啊？」     小簡：「我也沒得選擇，昨天跟我老婆大吵了一架，誰知道她一氣就衝回娘家……」     阿彭：「……」	2	0	1	0	0	0
L1169	妻管嚴	書書在電視上看到兩性談話節目不斷重複著「妻管嚴」這三個字，     便問坐在一旁的爸爸：「爸爸，你可以跟我解釋一下什麼叫做妻管嚴嗎？」     爸爸聽了，偷偷地站起來看了一下在廚房裡煮飯的媽媽，     小聲說道：「噓，我晚上唸故事給你聽的時候再一併告訴你，好嗎？」     書書：「……」	3	0	0	1	0	0
L1170	太陽曬屁股	這天早上，媽媽推開小仁的房門，發現他還賴在床上不肯起來，     氣得大喊：「小朋友！太陽公公都已經曬到屁股了，你怎麼還可以不起床呢？」     小仁咕噥著說：「人家太陽公公下午六點就上床睡覺了，我十點才睡欸！」     媽媽：「……」	3	0	0	1	0	0
